Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time,USA
Turnover foul,8.0,3,3,NZL,2.0,LOPES da SILVA C,3 - 8,330,NZL,5:30,8
Steal,8.0,3,3,NZL,2.0,NEUSHUL K,3 - 8,330,USA,5:30,8
20 sec. exclusion in field,8.0,3,3,NZL,2.0,LOPES da SILVA C,3 - 8,329,NZL,5:29,8
Time-Out,,3,3,NZL,2.0,,3 - 8,328,USA,5:28,8
Action shot - Goal,2.0,3,3,NZL,2.0,MUSSELMAN M,3 - 9,303,USA,5:03,9
Turnover foul,9.0,3,3,NZL,2.0,STONEMAN E,3 - 9,272,NZL,4:32,9
Steal,4.0,3,3,NZL,2.0,FATTAL R,3 - 9,272,USA,4:32,9
Action shot - Saved,9.0,3,3,NZL,2.0,FISCHER A,3 - 9,244,USA,4:04,9
Action shot - Goal,2.0,3,3,NZL,2.0,MUSSELMAN M,3 - 10,196,USA,3:16,10
Turnover foul,8.0,3,3,NZL,2.0,LOPES da SILVA C,3 - 10,160,NZL,2:40,10
Steal,11.0,3,3,NZL,2.0,FISCHER M,3 - 10,160,USA,2:40,10
5m shot - Goal,7.0,3,3,NZL,2.0,RANEY J,3 - 11,137,USA,2:17,11
Time-Out,,3,3,NZL,2.0,,3 - 11,137,NZL,2:17,11
Turnover foul,9.0,3,3,NZL,2.0,STONEMAN E,3 - 11,104,NZL,1:44,11
Steal,7.0,3,3,NZL,2.0,RANEY J,3 - 11,104,USA,1:44,11
20 sec. exclusion in centre,3.0,3,3,NZL,2.0,MASON K,3 - 11,85,NZL,1:25,11
Action shot - Goal,5.0,3,3,NZL,2.0,HAUSCHILD P,3 - 12,61,USA,1:01,12
20 sec. exclusion in centre,10.0,3,3,NZL,2.0,NEUSHUL J,3 - 12,53,USA,0:53,12
Extra player shot - Missed,12.0,3,3,NZL,2.0,PYE B,3 - 12,44,NZL,0:44,12
20 sec. exclusion in centre,2.0,3,3,NZL,2.0,LEWIS N,3 - 12,26,NZL,0:26,12
Action shot - Post,3.0,3,3,NZL,2.0,SEIDEMANN M,3 - 12,5,USA,0:05,12
Starting goalkeeper,13.0,3,3,NZL,3.0,YOUNG A,3 - 12,480,NZL,8:00,12
Starting goalkeeper,13.0,3,3,NZL,3.0,LONGAN A,3 - 12,480,USA,8:00,12
Sprint won possession,9.0,3,3,NZL,3.0,FISCHER A,3 - 12,480,USA,8:00,12
Action shot - Saved,5.0,3,3,NZL,3.0,HAUSCHILD P,3 - 12,451,USA,7:31,12
Yellow card,,3,3,NZL,3.0,Team Official,3 - 12,401,NZL,6:41,12
Action shot - Goal,11.0,3,3,NZL,3.0,FISCHER M,3 - 13,392,USA,6:32,13
20 sec. exclusion in centre,12.0,3,3,NZL,3.0,WILLIAMS A,3 - 13,368,USA,6:08,13
Extra player shot - Goal,12.0,3,4,NZL,3.0,PYE B,4 - 13,349,NZL,5:49,13
Action shot - Goal,2.0,3,4,NZL,3.0,MUSSELMAN M,4 - 14,332,USA,5:32,14
5m shot - Goal,9.0,3,5,NZL,3.0,STONEMAN E,5 - 14,310,NZL,5:10,14
5m shot - Missed,7.0,3,5,NZL,3.0,RANEY J,5 - 14,281,USA,4:41,14
Turnover foul,9.0,3,5,NZL,3.0,STONEMAN E,5 - 14,250,NZL,4:10,14
Steal,7.0,3,5,NZL,3.0,RANEY J,5 - 14,250,USA,4:10,14
20 sec. exclusion in centre,9.0,3,5,NZL,3.0,STONEMAN E,5 - 14,247,NZL,4:07,14
Extra player shot - Goal,7.0,3,5,NZL,3.0,RANEY J,5 - 15,227,USA,3:47,15
Turnover foul,4.0,3,5,NZL,3.0,FATTAL R,5 - 15,168,USA,2:48,15
Steal,12.0,3,5,NZL,3.0,PYE B,5 - 15,168,NZL,2:48,15
Counter attack - Goal,9.0,3,5,NZL,3.0,FISCHER A,5 - 16,130,USA,2:10,16
Action shot - Goal,9.0,3,5,NZL,3.0,FISCHER A,5 - 17,79,USA,1:19,17
20 sec. exclusion in centre,5.0,3,5,NZL,3.0,HAUSCHILD P,5 - 17,62,USA,1:02,17
Time-Out,,3,5,NZL,3.0,,5 - 17,62,NZL,1:02,17
5m shot - Blocked,3.0,3,5,NZL,3.0,MASON K,5 - 17,33,NZL,0:33,17
Time-Out,,3,5,NZL,3.0,,5 - 17,33,USA,0:33,17
Action shot - Goal,8.0,3,5,NZL,3.0,NEUSHUL K,5 - 18,19,USA,0:19,18
5m shot - Saved,9.0,3,5,NZL,3.0,STONEMAN E,5 - 18,1,NZL,0:01,18
Starting goalkeeper,13.0,3,5,NZL,4.0,YOUNG A,5 - 18,480,NZL,8:00,18
Starting goalkeeper,13.0,3,5,NZL,4.0,LONGAN A,5 - 18,480,USA,8:00,18
Sprint won possession,4.0,3,5,NZL,4.0,FATTAL R,5 - 18,480,USA,8:00,18
20 sec. exclusion in centre,12.0,3,5,NZL,4.0,PYE B,5 - 18,453,NZL,7:33,18
20 sec. exclusion in centre,8.0,3,5,NZL,4.0,LOPES da SILVA C,5 - 18,450,NZL,7:30,18
Extra player shot - Goal,6.0,3,5,NZL,4.0,STEFFENS M,5 - 19,445,USA,7:25,19
20 sec. exclusion in centre,11.0,3,5,NZL,4.0,FISCHER M,5 - 19,424,USA,7:04,19
5m shot - Missed,8.0,3,5,NZL,4.0,LOPES da SILVA C,5 - 19,400,NZL,6:40,19
Turnover foul,6.0,3,5,NZL,4.0,STEFFENS M,5 - 19,379,USA,6:19,19
Steal,11.0,3,5,NZL,4.0,HUDSON K,5 - 19,379,NZL,6:19,19
Turnover foul,9.0,3,5,NZL,4.0,STONEMAN E,5 - 19,350,NZL,5:50,19
Steal,13.0,3,5,NZL,4.0,LONGAN A,5 - 19,350,USA,5:50,19
20 sec. exclusion in field,9.0,3,5,NZL,4.0,STONEMAN E,5 - 19,342,NZL,5:42,19
Extra player shot - Missed,2.0,3,5,NZL,4.0,LEWIS N,5 - 19,328,NZL,5:28,19
Turnover foul,12.0,3,5,NZL,4.0,PYE B,5 - 19,298,NZL,4:58,19
5m shot - Post,2.0,3,5,NZL,4.0,MUSSELMAN M,5 - 19,282,USA,4:42,19
5m shot - Saved,11.0,3,5,NZL,4.0,HUDSON K,5 - 19,254,NZL,4:14,19
20 sec. exclusion in centre,2.0,3,5,NZL,4.0,LEWIS N,5 - 19,241,NZL,4:01,19
Time-Out,,3,5,NZL,4.0,,5 - 19,241,USA,4:01,19
Extra player shot - Goal,4.0,3,5,NZL,4.0,FATTAL R,5 - 20,228,USA,3:48,20
5m shot - Blocked,7.0,3,5,NZL,4.0,HOUGHTON E,5 - 20,208,NZL,3:28,20
Counter attack - Saved,12.0,3,5,NZL,4.0,WILLIAMS A,5 - 20,195,USA,3:15,20
20 sec. exclusion in centre,12.0,3,5,NZL,4.0,WILLIAMS A,5 - 20,171,USA,2:51,20
Time-Out,,3,5,NZL,4.0,,5 - 20,171,NZL,2:51,20
Extra player shot - Saved,12.0,3,5,NZL,4.0,PYE B,5 - 20,154,NZL,2:34,20
5m shot - Goal,3.0,3,6,NZL,4.0,MASON K,6 - 20,142,NZL,2:22,20
Turnover foul,10.0,3,6,NZL,4.0,NEUSHUL J,6 - 20,111,USA,1:51,20
Steal,9.0,3,6,NZL,4.0,STONEMAN E,6 - 20,111,NZL,1:51,20
20 sec. exclusion in field,3.0,3,6,NZL,4.0,SEIDEMANN M,6 - 20,102,USA,1:42,20
Action shot - Goal,11.0,3,7,NZL,4.0,HUDSON K,7 - 20,80,NZL,1:20,20
20 sec. exclusion in centre,5.0,3,7,NZL,4.0,BOYD A,7 - 20,62,NZL,1:02,20
Action shot - Goal,10.0,3,7,NZL,4.0,NEUSHUL J,7 - 21,47,USA,0:47,21
Yellow card,,3,7,NZL,4.0,Team Official,7 - 21,47,USA,0:47,21
5m shot - Blocked,3.0,3,7,NZL,4.0,MASON K,7 - 21,16,NZL,0:16,21
20 sec. exclusion in field,10.0,3,7,NZL,4.0,BOWRY C,7 - 21,9,NZL,0:09,21
Extra player shot - Goal,6.0,3,7,NZL,4.0,STEFFENS M,7 - 22,7,USA,0:07,22
5m shot - Saved,3.0,3,7,NZL,4.0,MASON K,7 - 22,1,NZL,0:01,22
