Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Steal,11.0,3,3,3,CAN,2.0,VALIN S,3 - 3,387,CAN,6:27
5m shot - Goal,5.0,3,3,4,CAN,2.0,EGGENS M,4 - 3,370,CAN,6:10
Centre shot - Goal,7.0,4,3,4,CAN,2.0,ASIMAKI A,4 - 4,349,GRE,5:49
20 sec. exclusion in field,7.0,4,3,4,CAN,2.0,ASIMAKI A,4 - 4,319,GRE,5:19
Extra player shot - Saved,3.0,4,3,4,CAN,2.0,MONTON K,4 - 4,304,CAN,5:04
20 sec. exclusion in field,3.0,4,3,4,CAN,2.0,MONTON K,4 - 4,287,CAN,4:47
Action shot - Saved,2.0,4,3,4,CAN,2.0,TSOUKALA C,4 - 4,261,GRE,4:21
Centre shot - Post,2.0,4,3,4,CAN,2.0,ALOGBO K,4 - 4,241,CAN,4:01
20 sec. exclusion in centre,5.0,4,3,4,CAN,2.0,EGGENS M,4 - 4,226,CAN,3:46
Extra player shot - Saved,11.0,4,3,4,CAN,2.0,PLEVRITOU E,4 - 4,207,GRE,3:27
5m shot - Blocked,6.0,4,3,4,CAN,2.0,BARON la SALLE S,4 - 4,182,CAN,3:02
Turnover foul,3.0,4,3,4,CAN,2.0,DIAMANTOPOULOU V,4 - 4,158,GRE,2:38
Steal,11.0,4,3,4,CAN,2.0,VALIN S,4 - 4,158,CAN,2:38
Action shot - Missed,6.0,4,3,4,CAN,2.0,BARON la SALLE S,4 - 4,132,CAN,2:12
Action shot - Goal,11.0,5,3,4,CAN,2.0,PLEVRITOU E,4 - 5,106,GRE,1:46
Action shot - Goal,4.0,6,3,4,CAN,2.0,PSOUNI I,4 - 6,50,GRE,0:50
5m shot - Saved,4.0,6,3,4,CAN,2.0,WRIGHT E,4 - 6,22,CAN,0:22
5m shot - Post,2.0,6,3,4,CAN,2.0,TSOUKALA C,4 - 6,2,GRE,0:02
Starting goalkeeper,1.0,6,3,4,CAN,3.0,RELTON M,4 - 6,480,CAN,8:00
Starting goalkeeper,1.0,6,3,4,CAN,3.0,KOUVDOU E,4 - 6,480,GRE,8:00
Sprint won possession,8.0,6,3,4,CAN,3.0,PERREAULT D,4 - 6,480,CAN,8:00
Turnover foul,7.0,6,3,4,CAN,3.0,BEKHAZI J,4 - 6,455,CAN,7:35
Steal,10.0,6,3,4,CAN,3.0,MANOLIOUDAKI T,4 - 6,455,GRE,7:35
Turnover foul,7.0,6,3,4,CAN,3.0,ASIMAKI A,4 - 6,430,GRE,7:10
Steal,2.0,6,3,4,CAN,3.0,ALOGBO K,4 - 6,430,CAN,7:10
Action shot - Goal,5.0,6,3,5,CAN,3.0,EGGENS M,5 - 6,412,CAN,6:52
5m shot - Blocked,7.0,6,3,5,CAN,3.0,BEKHAZI J,5 - 6,352,CAN,5:52
Penalty foul,6.0,6,3,5,CAN,3.0,AVRAMIDOU A,5 - 6,351,GRE,5:51
Penalty shot - Saved,7.0,6,3,5,CAN,3.0,BEKHAZI J,5 - 6,351,CAN,5:51
20 sec. exclusion in centre,10.0,6,3,5,CAN,3.0,ROBINSON C,5 - 6,338,CAN,5:38
Action shot - Blocked,8.0,6,3,5,CAN,3.0,ROUMPESI A,5 - 6,310,GRE,5:10
Counter attack - Goal,7.0,6,3,6,CAN,3.0,BEKHAZI J,6 - 6,299,CAN,4:59
Centre shot - Post,7.0,6,3,6,CAN,3.0,ASIMAKI A,6 - 6,273,GRE,4:33
Action shot - Saved,6.0,6,3,6,CAN,3.0,BARON la SALLE S,6 - 6,245,CAN,4:05
Centre shot - Saved,3.0,6,3,6,CAN,3.0,MONTON K,6 - 6,230,CAN,3:50
Action shot - Saved,8.0,6,3,6,CAN,3.0,ROUMPESI A,6 - 6,201,GRE,3:21
Action shot - Missed,12.0,6,3,6,CAN,3.0,RADU M,6 - 6,175,CAN,2:55
Centre shot - Saved,7.0,6,3,6,CAN,3.0,ASIMAKI A,6 - 6,157,GRE,2:37
5m shot - Post,11.0,6,3,6,CAN,3.0,VALIN S,6 - 6,130,CAN,2:10
20 sec. exclusion in centre,11.0,6,3,6,CAN,3.0,VALIN S,6 - 6,120,CAN,2:00
Time-Out,,6,3,6,CAN,3.0,,6 - 6,120,GRE,2:00
Action shot - Blocked,10.0,6,3,6,CAN,3.0,MANOLIOUDAKI T,6 - 6,94,GRE,1:34
Turnover foul,2.0,6,3,6,CAN,3.0,ALOGBO K,6 - 6,73,CAN,1:13
Turnover foul,8.0,6,3,6,CAN,3.0,ROUMPESI A,6 - 6,55,GRE,0:55
Steal,1.0,6,3,6,CAN,3.0,RELTON M,6 - 6,55,CAN,0:55
Turnover foul,2.0,6,3,6,CAN,3.0,ALOGBO K,6 - 6,52,CAN,0:52
20 sec. exclusion in centre,12.0,6,3,6,CAN,3.0,RADU M,6 - 6,43,CAN,0:43
Action shot - Post,2.0,6,3,6,CAN,3.0,TSOUKALA C,6 - 6,16,GRE,0:16
5m shot - Goal,5.0,6,3,7,CAN,3.0,EGGENS M,7 - 6,3,CAN,0:03
5m shot - Saved,8.0,6,3,7,CAN,3.0,ROUMPESI A,7 - 6,1,GRE,0:01
Starting goalkeeper,1.0,6,3,7,CAN,4.0,RELTON M,7 - 6,480,CAN,8:00
Starting goalkeeper,1.0,6,3,7,CAN,4.0,KOUVDOU E,7 - 6,480,GRE,8:00
Sprint won possession,8.0,6,3,7,CAN,4.0,PERREAULT D,7 - 6,480,CAN,8:00
Turnover foul,2.0,6,3,7,CAN,4.0,ALOGBO K,7 - 6,459,CAN,7:39
Action shot - Post,8.0,6,3,7,CAN,4.0,ROUMPESI A,7 - 6,433,GRE,7:13
20 sec. exclusion in centre,10.0,6,3,7,CAN,4.0,MANOLIOUDAKI T,7 - 6,416,GRE,6:56
Extra player shot - Saved,5.0,6,3,7,CAN,4.0,EGGENS M,7 - 6,409,CAN,6:49
20 sec. exclusion in centre,7.0,6,3,7,CAN,4.0,BEKHAZI J,7 - 6,398,CAN,6:38
Extra player shot - Saved,6.0,6,3,7,CAN,4.0,AVRAMIDOU A,7 - 6,380,GRE,6:20
Action shot - Saved,9.0,6,3,7,CAN,4.0,EGGENS C,7 - 6,353,CAN,5:53
5m shot - Saved,9.0,6,3,7,CAN,4.0,EGGENS C,7 - 6,336,CAN,5:36
Action shot - Post,6.0,6,3,7,CAN,4.0,AVRAMIDOU A,7 - 6,310,GRE,5:10
20 sec. exclusion in centre,9.0,6,3,7,CAN,4.0,EGGENS C,7 - 6,291,CAN,4:51
Action shot - Goal,6.0,7,3,7,CAN,4.0,AVRAMIDOU A,7 - 7,269,GRE,4:29
Centre shot - Post,10.0,7,3,7,CAN,4.0,ROBINSON C,7 - 7,247,CAN,4:07
Action shot - Missed,6.0,7,3,7,CAN,4.0,AVRAMIDOU A,7 - 7,220,GRE,3:40
20 sec. exclusion in centre,4.0,7,3,7,CAN,4.0,PSOUNI I,7 - 7,195,GRE,3:15
Time-Out,,7,3,7,CAN,4.0,,7 - 7,194,CAN,3:14
Extra player shot - Blocked,8.0,7,3,7,CAN,4.0,PERREAULT D,7 - 7,177,CAN,2:57
20 sec. exclusion in centre,10.0,7,3,7,CAN,4.0,ROBINSON C,7 - 7,158,CAN,2:38
Exclusion with substitution,10.0,7,3,7,CAN,4.0,ROBINSON C,7 - 7,158,CAN,2:38
Time-Out,,7,3,7,CAN,4.0,,7 - 7,157,GRE,2:37
Extra player shot - Goal,7.0,8,3,7,CAN,4.0,ASIMAKI A,7 - 8,140,GRE,2:20
Turnover foul,7.0,8,3,7,CAN,4.0,ASIMAKI A,7 - 8,82,GRE,1:22
Steal,12.0,8,3,7,CAN,4.0,RADU M,7 - 8,82,CAN,1:22
20 sec. exclusion in centre,2.0,8,3,7,CAN,4.0,TSOUKALA C,7 - 8,65,GRE,1:05
Time-Out,,8,3,7,CAN,4.0,,7 - 8,65,CAN,1:05
Action shot - Goal,5.0,8,3,8,CAN,4.0,EGGENS M,8 - 8,43,CAN,0:43
5m shot - Saved,8.0,8,3,8,CAN,4.0,ROUMPESI A,8 - 8,13,GRE,0:13
Starting goalkeeper,1.0,0,4,0,ITA,1.0,GIGLI E,0 - 0,480,ITA,8:00
Starting goalkeeper,1.0,0,4,0,ITA,1.0,KOUVDOU E,0 - 0,480,GRE,8:00
Sprint won possession,7.0,0,4,0,ITA,1.0,di MARIO T,0 - 0,480,ITA,8:00
Turnover foul,12.0,0,4,0,ITA,1.0,FRASSINETTI T,0 - 0,462,ITA,7:42
Steal,6.0,0,4,0,ITA,1.0,AVRAMIDOU A,0 - 0,462,GRE,7:42
Action shot - Blocked,8.0,0,4,0,ITA,1.0,ROUMPESI A,0 - 0,438,GRE,7:18
Penalty foul,4.0,0,4,0,ITA,1.0,PSOUNI I,0 - 0,417,GRE,6:57
Penalty shot - Saved,7.0,0,4,0,ITA,1.0,di MARIO T,0 - 0,417,ITA,6:57
Turnover foul,7.0,0,4,0,ITA,1.0,ASIMAKI A,0 - 0,401,GRE,6:41
Steal,1.0,0,4,0,ITA,1.0,GIGLI E,0 - 0,401,ITA,6:41
Turnover foul,4.0,0,4,0,ITA,1.0,RADICCHI F,0 - 0,373,ITA,6:13
Steal,10.0,0,4,0,ITA,1.0,MANOLIOUDAKI T,0 - 0,373,GRE,6:13
Action shot - Post,10.0,0,4,0,ITA,1.0,MANOLIOUDAKI T,0 - 0,347,GRE,5:47
Action shot - Goal,8.0,0,4,1,ITA,1.0,BIANCONI R,1 - 0,326,ITA,5:26
Turnover foul,2.0,0,4,1,ITA,1.0,TSOUKALA C,1 - 0,297,GRE,4:57
Counter attack - Missed,9.0,0,4,1,ITA,1.0,EMMOLO G,1 - 0,288,ITA,4:48
Turnover foul,7.0,0,4,1,ITA,1.0,ASIMAKI A,1 - 0,267,GRE,4:27
Turnover foul,12.0,0,4,1,ITA,1.0,FRASSINETTI T,1 - 0,244,ITA,4:04
Action shot - Blocked,4.0,0,4,1,ITA,1.0,PSOUNI I,1 - 0,222,GRE,3:42
Counter attack - Missed,12.0,0,4,1,ITA,1.0,FRASSINETTI T,1 - 0,210,ITA,3:30
20 sec. exclusion in centre,4.0,0,4,1,ITA,1.0,RADICCHI F,1 - 0,203,ITA,3:23
Extra player shot - Goal,7.0,1,4,1,ITA,1.0,ASIMAKI A,1 - 1,200,GRE,3:20
5m shot - Goal,7.0,1,4,2,ITA,1.0,di MARIO T,2 - 1,179,ITA,2:59
Action shot - Post,8.0,1,4,2,ITA,1.0,ROUMPESI A,2 - 1,152,GRE,2:32
20 sec. exclusion in centre,10.0,1,4,2,ITA,1.0,MANOLIOUDAKI T,2 - 1,125,GRE,2:05
Extra player shot - Blocked,8.0,1,4,2,ITA,1.0,BIANCONI R,2 - 1,107,ITA,1:47
Action shot - Goal,8.0,2,4,2,ITA,1.0,ROUMPESI A,2 - 2,81,GRE,1:21
Centre shot - Saved,10.0,2,4,2,ITA,1.0,PALMIERI V,2 - 2,63,ITA,1:03
Turnover foul,12.0,2,4,2,ITA,1.0,FRASSINETTI T,2 - 2,36,ITA,0:36
Action shot - Saved,3.0,2,4,2,ITA,1.0,DIAMANTOPOULOU V,2 - 2,11,GRE,0:11
5m shot - Missed,5.0,2,4,2,ITA,1.0,QUEIROLO E,2 - 2,1,ITA,0:01
Starting goalkeeper,1.0,2,4,2,ITA,2.0,KOUVDOU E,2 - 2,480,GRE,8:00
Starting goalkeeper,1.0,2,4,2,ITA,2.0,GIGLI E,2 - 2,480,ITA,8:00
Sprint won possession,11.0,2,4,2,ITA,2.0,PLEVRITOU E,2 - 2,480,GRE,8:00
20 sec. exclusion in centre,8.0,2,4,2,ITA,2.0,BIANCONI R,2 - 2,464,ITA,7:44
Action shot - Missed,6.0,2,4,2,ITA,2.0,AVRAMIDOU A,2 - 2,436,GRE,7:16
Action shot - Blocked,11.0,2,4,2,ITA,2.0,PLEVRITOU E,2 - 2,413,GRE,6:53
Penalty foul,3.0,2,4,2,ITA,2.0,DIAMANTOPOULOU V,2 - 2,387,GRE,6:27
Penalty shot - Goal,8.0,2,4,3,ITA,2.0,BIANCONI R,3 - 2,387,ITA,6:27
5m shot - Goal,8.0,3,4,3,ITA,2.0,ROUMPESI A,3 - 3,358,GRE,5:58
Turnover foul,12.0,3,4,3,ITA,2.0,FRASSINETTI T,3 - 3,337,ITA,5:37
Steal,2.0,3,4,3,ITA,2.0,TSOUKALA C,3 - 3,337,GRE,5:37
Turnover foul,7.0,3,4,3,ITA,2.0,ASIMAKI A,3 - 3,318,GRE,5:18
Steal,6.0,3,4,3,ITA,2.0,AIELLO R,3 - 3,318,ITA,5:18
5m shot - Missed,8.0,3,4,3,ITA,2.0,BIANCONI R,3 - 3,289,ITA,4:49
Action shot - Saved,2.0,3,4,3,ITA,2.0,TSOUKALA C,3 - 3,263,GRE,4:23
5m shot - Blocked,3.0,3,4,3,ITA,2.0,GARIBOTTI A,3 - 3,241,ITA,4:01
Action shot - Post,6.0,3,4,3,ITA,2.0,AVRAMIDOU A,3 - 3,219,GRE,3:39
Centre shot - Goal,7.0,4,4,3,ITA,2.0,ASIMAKI A,3 - 4,218,GRE,3:38
Turnover foul,12.0,4,4,3,ITA,2.0,FRASSINETTI T,3 - 4,189,ITA,3:09
Steal,2.0,4,4,3,ITA,2.0,TSOUKALA C,3 - 4,189,GRE,3:09
Action shot - Goal,2.0,5,4,3,ITA,2.0,TSOUKALA C,3 - 5,173,GRE,2:53
Turnover foul,9.0,5,4,3,ITA,2.0,EMMOLO G,3 - 5,148,ITA,2:28
20 sec. exclusion in centre,9.0,5,4,3,ITA,2.0,EMMOLO G,3 - 5,130,ITA,2:10
Extra player shot - Post,10.0,5,4,3,ITA,2.0,MANOLIOUDAKI T,3 - 5,112,GRE,1:52
Action shot - Blocked,3.0,5,4,3,ITA,2.0,GARIBOTTI A,3 - 5,85,ITA,1:25
Turnover foul,7.0,5,4,3,ITA,2.0,ASIMAKI A,3 - 5,69,GRE,1:09
Action shot - Goal,3.0,5,4,4,ITA,2.0,GARIBOTTI A,4 - 5,47,ITA,0:47
Action shot - Saved,6.0,5,4,4,ITA,2.0,AVRAMIDOU A,4 - 5,22,GRE,0:22
Turnover foul,4.0,5,4,4,ITA,2.0,RADICCHI F,4 - 5,10,ITA,0:10
Steal,10.0,5,4,4,ITA,2.0,MANOLIOUDAKI T,4 - 5,10,GRE,0:10
20 sec. exclusion in field,4.0,5,4,4,ITA,2.0,RADICCHI F,4 - 5,8,ITA,0:08
Starting goalkeeper,1.0,5,4,4,ITA,3.0,GIGLI E,4 - 5,480,ITA,8:00
Turnover foul,8.0,5,4,4,ITA,4,BIANCONI R,4 - 5,4,ITA,0:04
Steal,8.0,5,4,4,ITA,4,ROUMPESI A,4 - 5,4,GRE,0:04
Time-Out,,5,4,4,ITA,4,,4 - 5,4,GRE,0:04
5m shot - Saved,8.0,5,4,4,ITA,4,ROUMPESI A,4 - 5,1,GRE,0:01
Starting goalkeeper,1.0,5,4,4,ITA,ET1,GIGLI E,4 - 5,180,ITA,3:00
Starting goalkeeper,1.0,5,4,4,ITA,ET1,KOUVDOU E,4 - 5,180,GRE,3:00
Sprint won possession,7.0,5,4,4,ITA,ET1,di MARIO T,4 - 5,180,ITA,3:00
Turnover foul,6.0,5,4,4,ITA,ET1,AIELLO R,4 - 5,160,ITA,2:40
Turnover foul,7.0,5,4,4,ITA,ET1,ASIMAKI A,4 - 5,140,GRE,2:20
Steal,1.0,5,4,4,ITA,ET1,GIGLI E,4 - 5,140,ITA,2:20
Turnover foul,12.0,5,4,4,ITA,ET1,FRASSINETTI T,4 - 5,112,ITA,1:52
Steal,8.0,5,4,4,ITA,ET1,ROUMPESI A,4 - 5,112,GRE,1:52
Action shot - Missed,10.0,5,4,4,ITA,ET1,MANOLIOUDAKI T,4 - 5,88,GRE,1:28
20 sec. exclusion in centre,7.0,5,4,4,ITA,ET1,ASIMAKI A,4 - 5,64,GRE,1:04
Extra player shot - Goal,9.0,9,4,10,ITA,ET1,EMMOLO G,10 - 9,44,ITA,0:44
20 sec. exclusion in centre,11.0,9,4,10,ITA,ET1,COTTI A,10 - 9,22,ITA,0:22
Extra player shot - Goal,10.0,10,4,10,ITA,ET1,MANOLIOUDAKI T,10 - 10,10,GRE,0:10
5m shot - Blocked,8.0,10,4,10,ITA,ET1,BIANCONI R,10 - 10,1,ITA,0:01
Starting goalkeeper,1.0,10,4,10,ITA,ET2,GIGLI E,10 - 10,180,ITA,3:00
Starting goalkeeper,1.0,10,4,10,ITA,ET2,KOUVDOU E,10 - 10,180,GRE,3:00
Sprint won possession,7.0,10,4,10,ITA,ET2,di MARIO T,10 - 10,180,ITA,3:00
5m shot - Blocked,9.0,10,4,10,ITA,ET2,EMMOLO G,10 - 10,150,ITA,2:30
Centre shot - Saved,7.0,10,4,10,ITA,ET2,ASIMAKI A,10 - 10,120,GRE,2:00
Starting goalkeeper,1.0,10,4,10,ITA,3.0,KOUVDOU E,10 - 10,480,GRE,8:00
Sprint won possession,7.0,10,4,10,ITA,3.0,di MARIO T,10 - 10,480,ITA,8:00
5m shot - Missed,4.0,10,4,10,ITA,3.0,RADICCHI F,10 - 10,455,ITA,7:35
Action shot - Goal,2.0,6,4,4,ITA,3.0,TSOUKALA C,4 - 6,433,GRE,7:13
Turnover foul,4.0,6,4,4,ITA,3.0,RADICCHI F,4 - 6,405,ITA,6:45
Steal,7.0,6,4,4,ITA,3.0,ASIMAKI A,4 - 6,405,GRE,6:45
Action shot - Post,10.0,6,4,4,ITA,3.0,MANOLIOUDAKI T,4 - 6,376,GRE,6:16
20 sec. exclusion in centre,10.0,6,4,4,ITA,3.0,MANOLIOUDAKI T,4 - 6,365,GRE,6:05
Action shot - Missed,9.0,6,4,4,ITA,3.0,EMMOLO G,4 - 6,342,ITA,5:42
Turnover foul,7.0,6,4,4,ITA,3.0,ASIMAKI A,4 - 6,321,GRE,5:21
Steal,9.0,6,4,4,ITA,3.0,EMMOLO G,4 - 6,321,ITA,5:21
Turnover foul,12.0,6,4,4,ITA,3.0,FRASSINETTI T,4 - 6,302,ITA,5:02
5m shot - Saved,2.0,6,4,4,ITA,3.0,TSOUKALA C,4 - 6,274,GRE,4:34
Action shot - Goal,7.0,6,4,5,ITA,3.0,di MARIO T,5 - 6,261,ITA,4:21
Action shot - Blocked,11.0,6,4,5,ITA,3.0,PLEVRITOU E,5 - 6,239,GRE,3:59
Turnover foul,10.0,6,4,5,ITA,3.0,PALMIERI V,5 - 6,228,ITA,3:48
Turnover foul,7.0,6,4,5,ITA,3.0,ASIMAKI A,5 - 6,209,GRE,3:29
Steal,4.0,6,4,5,ITA,3.0,RADICCHI F,5 - 6,209,ITA,3:29
20 sec. exclusion in centre,2.0,6,4,5,ITA,3.0,TSOUKALA C,5 - 6,188,GRE,3:08
Time-Out,,6,4,5,ITA,3.0,,5 - 6,188,ITA,3:08
Turnover foul,7.0,6,4,5,ITA,3.0,di MARIO T,5 - 6,163,ITA,2:43
20 sec. exclusion in centre,8.0,6,4,5,ITA,3.0,BIANCONI R,5 - 6,135,ITA,2:15
Time-Out,,6,4,5,ITA,3.0,,5 - 6,133,GRE,2:13
Centre shot - Saved,7.0,6,4,5,ITA,3.0,ASIMAKI A,5 - 6,109,GRE,1:49
Centre shot - Goal,10.0,7,4,5,ITA,3.0,MANOLIOUDAKI T,5 - 7,107,GRE,1:47
5m shot - Missed,5.0,7,4,5,ITA,3.0,QUEIROLO E,5 - 7,92,ITA,1:32
Action shot - Missed,2.0,7,4,5,ITA,3.0,TSOUKALA C,5 - 7,73,GRE,1:13
Turnover foul,5.0,7,4,5,ITA,3.0,QUEIROLO E,5 - 7,46,ITA,0:46
Steal,10.0,7,4,5,ITA,3.0,MANOLIOUDAKI T,5 - 7,46,GRE,0:46
Turnover foul,7.0,7,4,5,ITA,3.0,ASIMAKI A,5 - 7,18,GRE,0:18
Steal,7.0,7,4,5,ITA,3.0,di MARIO T,5 - 7,18,ITA,0:18
5m shot - Post,7.0,7,4,5,ITA,3.0,di MARIO T,5 - 7,3,ITA,0:03
Action shot - Saved,11.0,7,4,5,ITA,3.0,COTTI A,5 - 7,1,ITA,0:01
Starting goalkeeper,1.0,7,4,5,ITA,4.0,GIGLI E,5 - 7,480,ITA,8:00
Starting goalkeeper,1.0,7,4,5,ITA,4.0,KOUVDOU E,5 - 7,480,GRE,8:00
Sprint won possession,12.0,7,4,5,ITA,4.0,FRASSINETTI T,5 - 7,480,ITA,8:00
5m shot - Goal,4.0,7,4,6,ITA,4.0,RADICCHI F,6 - 7,464,ITA,7:44
Action shot - Goal,10.0,8,4,6,ITA,4.0,MANOLIOUDAKI T,6 - 8,440,GRE,7:20
5m shot - Goal,4.0,8,4,7,ITA,4.0,RADICCHI F,7 - 8,419,ITA,6:59
Action shot - Missed,4.0,8,4,7,ITA,4.0,PSOUNI I,7 - 8,399,GRE,6:39
Penalty foul,4.0,8,4,7,ITA,4.0,PSOUNI I,7 - 8,374,GRE,6:14
Penalty shot - Goal,8.0,8,4,8,ITA,4.0,BIANCONI R,8 - 8,374,ITA,6:14
Centre shot - Blocked,7.0,8,4,8,ITA,4.0,ASIMAKI A,8 - 8,350,GRE,5:50
5m shot - Saved,8.0,8,4,8,ITA,4.0,BIANCONI R,8 - 8,322,ITA,5:22
5m shot - Blocked,9.0,8,4,8,ITA,4.0,EMMOLO G,8 - 8,303,ITA,5:03
20 sec. exclusion in centre,4.0,8,4,8,ITA,4.0,RADICCHI F,8 - 8,285,ITA,4:45
Exclusion with substitution,4.0,8,4,8,ITA,4.0,RADICCHI F,8 - 8,285,ITA,4:45
Extra player shot - Saved,8.0,8,4,8,ITA,4.0,ROUMPESI A,8 - 8,277,GRE,4:37
Action shot - Saved,11.0,8,4,8,ITA,4.0,COTTI A,8 - 8,251,ITA,4:11
Turnover foul,11.0,8,4,8,ITA,4.0,COTTI A,8 - 8,225,ITA,3:45
Steal,11.0,8,4,8,ITA,4.0,COTTI A,8 - 8,225,ITA,3:45
Turnover foul,10.0,8,4,8,ITA,4.0,MANOLIOUDAKI T,8 - 8,220,GRE,3:40
Steal,10.0,8,4,8,ITA,4.0,MANOLIOUDAKI T,8 - 8,220,GRE,3:40
Action shot - Blocked,6.0,8,4,8,ITA,4.0,AVRAMIDOU A,8 - 8,194,GRE,3:14
5m shot - Missed,7.0,8,4,8,ITA,4.0,di MARIO T,8 - 8,168,ITA,2:48
Turnover foul,4.0,8,4,8,ITA,4.0,PSOUNI I,8 - 8,145,GRE,2:25
Steal,8.0,8,4,8,ITA,4.0,BIANCONI R,8 - 8,145,ITA,2:25
Counter attack - Goal,11.0,8,4,9,ITA,4.0,COTTI A,9 - 8,129,ITA,2:09
Action shot - Saved,10.0,8,4,9,ITA,4.0,MANOLIOUDAKI T,9 - 8,102,GRE,1:42
Turnover foul,10.0,8,4,9,ITA,4.0,MANOLIOUDAKI T,9 - 8,79,GRE,1:19
Steal,9.0,8,4,9,ITA,4.0,EMMOLO G,9 - 8,79,ITA,1:19
Turnover foul,12.0,8,4,9,ITA,4.0,FRASSINETTI T,9 - 8,56,ITA,0:56
Action shot - Goal,10.0,9,4,9,ITA,4.0,MANOLIOUDAKI T,9 - 9,31,GRE,0:31
Turnover foul,7.0,9,4,9,ITA,ET2,ASIMAKI A,9 - 9,99,GRE,1:39
Steal,11.0,9,4,9,ITA,ET2,COTTI A,9 - 9,99,ITA,1:39
Time-Out,,9,4,9,ITA,ET2,,9 - 9,94,ITA,1:34
Turnover foul,12.0,9,4,9,ITA,ET2,FRASSINETTI T,9 - 9,71,ITA,1:11
Steal,2.0,9,4,9,ITA,ET2,TSOUKALA C,9 - 9,71,GRE,1:11
Turnover foul,7.0,9,4,9,ITA,ET2,ASIMAKI A,9 - 9,47,GRE,0:47
Steal,8.0,9,4,9,ITA,ET2,BIANCONI R,9 - 9,47,ITA,0:47
Action shot - Saved,3.0,9,4,9,ITA,ET2,GARIBOTTI A,9 - 9,18,ITA,0:18
5m shot - Missed,3.0,9,4,9,ITA,ET2,GARIBOTTI A,9 - 9,2,ITA,0:02
Time-Out,,9,4,9,ITA,ET2,,9 - 9,2,GRE,0:02
5m shot - Saved,8.0,9,4,9,ITA,ET2,ROUMPESI A,9 - 9,1,GRE,0:01
Starting goalkeeper,1.0,0,5,0,AUS,1.0,KOUVDOU E,0 - 0,480,GRE,8:00
Starting goalkeeper,13.0,0,5,0,AUS,1.0,WAKEFIELD K,0 - 0,480,AUS,8:00
Sprint won possession,12.0,0,5,0,AUS,1.0,ZAGAME N,0 - 0,480,AUS,8:00
Turnover foul,4.0,0,5,0,AUS,1.0,LINCOLN-SMITH H,0 - 0,452,AUS,7:32
Steal,2.0,0,5,0,AUS,1.0,TSOUKALA C,0 - 0,452,GRE,7:32
Centre shot - Missed,7.0,0,5,0,AUS,1.0,ASIMAKI A,0 - 0,427,GRE,7:07
Penalty foul,8.0,0,5,0,AUS,1.0,ROUMPESI A,0 - 0,407,GRE,6:47
Penalty shot - Goal,10.0,0,5,1,AUS,1.0,SOUTHERN A,1 - 0,407,AUS,6:47
20 sec. exclusion in centre,3.0,0,5,1,AUS,1.0,BUCKLING H,1 - 0,384,AUS,6:24
Extra player shot - Goal,6.0,1,5,1,AUS,1.0,AVRAMIDOU A,1 - 1,368,GRE,6:08
Turnover foul,4.0,1,5,1,AUS,1.0,LINCOLN-SMITH H,1 - 1,347,AUS,5:47
Steal,4.0,1,5,1,AUS,1.0,PSOUNI I,1 - 1,347,GRE,5:47
Turnover foul,7.0,1,5,1,AUS,1.0,ASIMAKI A,1 - 1,327,GRE,5:27
5m shot - Goal,7.0,1,5,2,AUS,1.0,WEBSTER R,2 - 1,315,AUS,5:15
Turnover foul,8.0,1,5,2,AUS,1.0,ROUMPESI A,2 - 1,304,GRE,5:04
Counter attack - Goal,8.0,1,5,3,AUS,1.0,McGHIE G,3 - 1,291,AUS,4:51
Turnover foul,10.0,1,5,3,AUS,1.0,MANOLIOUDAKI T,3 - 1,269,GRE,4:29
Steal,2.0,1,5,3,AUS,1.0,APPEL J,3 - 1,269,AUS,4:29
Turnover foul,3.0,1,5,3,AUS,1.0,BUCKLING H,3 - 1,264,AUS,4:24
Action shot - Saved,10.0,1,5,3,AUS,1.0,MANOLIOUDAKI T,3 - 1,242,GRE,4:02
Action shot - Blocked,2.0,1,5,3,AUS,1.0,TSOUKALA C,3 - 1,217,GRE,3:37
Centre shot - Missed,12.0,1,5,3,AUS,1.0,ZAGAME N,3 - 1,206,AUS,3:26
Turnover foul,7.0,1,5,3,AUS,1.0,ASIMAKI A,3 - 1,190,GRE,3:10
Steal,8.0,1,5,3,AUS,1.0,McGHIE G,3 - 1,190,AUS,3:10
Centre shot - Saved,2.0,1,5,3,AUS,1.0,APPEL J,3 - 1,162,AUS,2:42
Turnover foul,6.0,1,5,3,AUS,1.0,KNOX B,3 - 1,140,AUS,2:20
Steal,7.0,1,5,3,AUS,1.0,ASIMAKI A,3 - 1,140,GRE,2:20
Turnover foul,2.0,1,5,3,AUS,1.0,APPEL J,3 - 1,90,AUS,1:30
Turnover foul,8.0,1,5,3,AUS,1.0,ROUMPESI A,3 - 1,70,GRE,1:10
Steal,12.0,1,5,3,AUS,1.0,ZAGAME N,3 - 1,70,AUS,1:10
Action shot - Post,10.0,1,5,3,AUS,1.0,SOUTHERN A,3 - 1,53,AUS,0:53
Turnover foul,10.0,1,5,3,AUS,1.0,MANOLIOUDAKI T,3 - 1,28,GRE,0:28
Steal,3.0,1,5,3,AUS,1.0,BUCKLING H,3 - 1,28,AUS,0:28
20 sec. exclusion in centre,4.0,1,5,3,AUS,1.0,PSOUNI I,3 - 1,4,GRE,0:04
Extra player shot - Blocked,12.0,1,5,3,AUS,1.0,ZAGAME N,3 - 1,1,AUS,0:01
